Entry Time,Entry Price,Exit Time,Exit Price,Investment ($),Exit Value ($),Entry Fees ($),Exit Fees ($),PnL ($),Return (%),Exit Type
2023-05-01 01:54:00,28462.2,2023-05-01 02:02:00,28553.9,5780.77,5713.05,43.03,43.17,-67.72,-1.17,Signal Exit
2023-05-01 03:15:00,28426.3,2023-05-01 03:17:00,28499.6,5713.05,5642.5,42.53,42.64,-70.55,-1.23,Signal Exit
2023-05-01 03:50:00,28519.7,2023-05-01 04:01:00,28542.1,5642.5,5562.86,42.0,42.04,-79.64,-1.41,Signal Exit
2023-05-01 04:04:00,28545.3,2023-05-01 04:05:00,28541.0,5562.86,5479.21,41.41,41.4,-83.65,-1.5,Signal Exit
2023-05-01 04:10:00,28536.4,2023-05-01 04:12:00,28538.9,5479.21,5398.11,40.79,40.79,-81.1,-1.48,Signal Exit
2023-05-01 04:14:00,28533.5,2023-05-01 04:15:00,28530.8,5398.11,5317.24,40.18,40.18,-80.87,-1.5,Signal Exit
2023-05-01 04:16:00,28524.9,2023-05-01 04:18:00,28531.1,5317.24,5239.21,39.58,39.59,-78.03,-1.47,Signal Exit
2023-05-01 04:19:00,28514.5,2023-05-01 04:32:00,28505.5,5239.21,5159.58,39.0,38.99,-79.63,-1.52,Signal Exit
2023-05-01 05:32:00,28487.4,2023-05-01 05:48:00,28436.4,5159.58,5073.66,38.41,38.34,-85.92,-1.67,Signal Exit
2023-05-01 05:49:00,28398.4,2023-05-01 05:59:00,28457.8,5073.66,5008.58,37.77,37.85,-65.08,-1.28,Signal Exit
2023-05-01 06:01:00,28447.4,2023-05-01 06:06:00,28451.7,5008.58,4934.76,37.28,37.29,-73.82,-1.47,Signal Exit
2023-05-01 06:13:00,28471.4,2023-05-01 06:14:00,28477.4,4934.76,4862.31,36.74,36.74,-72.45,-1.47,Signal Exit
2023-05-01 06:20:00,28468.0,2023-05-01 06:23:00,28469.6,4862.31,4790.19,36.2,36.2,-72.12,-1.48,Signal Exit
2023-05-01 06:24:00,28458.4,2023-05-01 06:26:00,28479.6,4790.19,4722.38,35.66,35.69,-67.8,-1.42,Signal Exit
2023-05-01 18:48:00,28090.5,2023-05-01 18:49:00,28114.7,4722.38,4656.08,35.15,35.18,-66.3,-1.4,Signal Exit
2023-05-01 19:12:00,28059.4,2023-05-01 21:33:00,28020.0,4656.08,4580.32,34.66,34.61,-75.76,-1.63,Signal Exit
2023-05-01 21:36:00,27967.2,2023-05-01 22:15:00,27989.6,4580.32,4515.74,34.1,34.12,-64.58,-1.41,Signal Exit
2023-05-01 22:20:00,27959.4,2023-05-01 22:39:00,27990.7,4515.74,4453.49,33.62,33.65,-62.25,-1.38,Signal Exit
2023-05-01 23:08:00,28057.8,2023-05-01 23:09:00,28056.5,4453.49,4386.98,33.15,33.15,-66.51,-1.49,Signal Exit
2023-05-01 23:47:00,28072.3,2023-05-01 23:48:00,28076.3,4386.98,4322.28,32.66,32.66,-64.7,-1.47,Signal Exit
2023-05-02 00:00:00,28020.2,2023-05-02 00:42:00,28088.4,4322.28,4268.29,32.18,32.25,-53.99,-1.25,Signal Exit
2023-05-02 00:48:00,28061.0,2023-05-02 07:15:00,28103.7,4268.29,4211.14,31.77,31.82,-57.15,-1.34,Signal Exit
2023-05-02 07:17:00,28073.8,2023-05-02 07:28:00,28057.5,4211.14,4146.04,31.35,31.33,-65.11,-1.55,Signal Exit
2023-05-02 07:29:00,28047.2,2023-05-02 08:05:00,28058.4,4146.04,4085.94,30.86,30.88,-60.1,-1.45,Signal Exit
2023-05-02 08:49:00,28014.6,2023-05-02 08:51:00,27999.6,4085.94,4022.95,30.42,30.4,-62.99,-1.54,Signal Exit
2023-05-02 08:52:00,27993.5,2023-05-02 11:36:00,28023.3,4022.95,3967.28,29.95,29.98,-55.68,-1.38,Signal Exit
2023-05-12 15:27:00,26295.6,2023-05-12 15:34:00,26306.9,3967.28,3909.89,29.53,29.55,-57.39,-1.45,Signal Exit
2023-05-12 15:35:00,26285.7,2023-05-12 15:41:00,26287.5,3909.89,3851.94,29.11,29.11,-57.95,-1.48,Signal Exit
2023-05-12 15:42:00,26281.4,2023-05-12 15:52:00,26282.1,3851.94,3794.7,28.67,28.68,-57.25,-1.49,Signal Exit
2023-05-12 16:00:00,26291.2,2023-05-12 21:11:00,26676.4,3794.7,3792.97,28.25,28.66,-1.73,-0.05,Signal Exit
2023-05-22 04:28:00,26650.4,2023-05-22 06:15:00,26761.4,3792.97,3752.06,28.24,28.35,-40.91,-1.08,Signal Exit
2023-05-22 08:54:00,26813.4,2023-05-23 02:55:00,27048.2,3752.06,3728.57,27.93,28.18,-23.5,-0.63,Signal Exit
2023-05-23 02:56:00,27040.7,2023-05-23 02:57:00,27070.6,3728.57,3677.11,27.76,27.79,-51.45,-1.38,Signal Exit
2023-05-24 01:16:00,27137.0,2023-05-24 01:45:00,27145.6,3677.11,3623.52,27.37,27.38,-53.6,-1.46,Signal Exit
2023-05-24 02:00:00,27088.0,2023-05-24 02:01:00,27105.3,3623.52,3571.85,26.97,26.99,-51.67,-1.43,Signal Exit
2023-05-24 02:02:00,27108.8,2023-05-24 02:08:00,27124.5,3571.85,3520.71,26.59,26.6,-51.14,-1.43,Signal Exit
2023-05-24 03:08:00,27120.7,2023-05-24 22:16:00,26346.7,3520.71,3369.31,26.21,25.46,-151.4,-4.3,Signal Exit
2023-05-24 22:22:00,26350.0,2023-05-24 22:42:00,26306.7,3369.31,3313.69,25.08,25.04,-55.62,-1.65,Signal Exit
2023-05-24 22:47:00,26315.6,2023-05-24 22:48:00,26313.5,3313.69,3264.09,24.67,24.67,-49.6,-1.5,Signal Exit
2023-05-24 23:50:00,26310.8,2023-05-25 00:07:00,26332.0,3264.09,3218.09,24.3,24.32,-46.01,-1.41,Signal Exit
2023-05-25 00:11:00,26314.5,2023-05-25 05:23:00,26221.9,3218.09,3159.02,23.96,23.87,-59.07,-1.84,Signal Exit
